run_id,seed,dilemma_type,network_type,N,avg_degree,T,alpha,theta,beta,beneficiary_rule,init_frac_coop,converged,iters_to_conv,final_frac_coop
deadlock_HRG_T1.10_a0.90_s4,4,deadlock,HRG,1000,3.998,1.1,0.9,1.0,1.0,nearest,0.5,False,10000,0.299
deadlock_HRG_T1.20_a0.00_s0,0,deadlock,HRG,1000,3.998,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s0,0,deadlock,HRG,1000,3.998,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s1,1,deadlock,HRG,1000,3.998,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s1,1,deadlock,HRG,1000,3.998,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s2,2,deadlock,HRG,1000,4.0,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s2,2,deadlock,HRG,1000,4.0,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s3,3,deadlock,HRG,1000,4.0,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s3,3,deadlock,HRG,1000,4.0,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.00_s4,4,deadlock,HRG,1000,3.998,1.2,0.0,1.0,1.0,random,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.00_s4,4,deadlock,HRG,1000,3.998,1.2,0.0,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.30_s0,0,deadlock,HRG,1000,3.998,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.002
deadlock_HRG_T1.20_a0.30_s0,0,deadlock,HRG,1000,3.998,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.30_s1,1,deadlock,HRG,1000,3.998,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.30_s1,1,deadlock,HRG,1000,3.998,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.30_s2,2,deadlock,HRG,1000,4.0,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.30_s2,2,deadlock,HRG,1000,4.0,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.30_s3,3,deadlock,HRG,1000,4.0,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.30_s3,3,deadlock,HRG,1000,4.0,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.20_a0.30_s4,4,deadlock,HRG,1000,3.998,1.2,0.3,1.0,1.0,random,0.5,False,10000,0.002
deadlock_HRG_T1.20_a0.30_s4,4,deadlock,HRG,1000,3.998,1.2,0.3,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.50_s0,0,deadlock,HRG,1000,3.998,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.012
deadlock_HRG_T1.20_a0.50_s0,0,deadlock,HRG,1000,3.998,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.20_a0.50_s1,1,deadlock,HRG,1000,3.998,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.007
deadlock_HRG_T1.20_a0.50_s1,1,deadlock,HRG,1000,3.998,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.002
deadlock_HRG_T1.20_a0.50_s2,2,deadlock,HRG,1000,4.0,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.012
deadlock_HRG_T1.20_a0.50_s2,2,deadlock,HRG,1000,4.0,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.005
deadlock_HRG_T1.20_a0.50_s3,3,deadlock,HRG,1000,4.0,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.011
deadlock_HRG_T1.20_a0.50_s3,3,deadlock,HRG,1000,4.0,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.20_a0.50_s4,4,deadlock,HRG,1000,3.998,1.2,0.5,1.0,1.0,random,0.5,False,10000,0.012
deadlock_HRG_T1.20_a0.50_s4,4,deadlock,HRG,1000,3.998,1.2,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.20_a0.70_s0,0,deadlock,HRG,1000,3.998,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.076
deadlock_HRG_T1.20_a0.70_s0,0,deadlock,HRG,1000,3.998,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.033
deadlock_HRG_T1.20_a0.70_s1,1,deadlock,HRG,1000,3.998,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.085
deadlock_HRG_T1.20_a0.70_s1,1,deadlock,HRG,1000,3.998,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.042
deadlock_HRG_T1.20_a0.70_s2,2,deadlock,HRG,1000,4.0,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.081
deadlock_HRG_T1.20_a0.70_s2,2,deadlock,HRG,1000,4.0,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.044
deadlock_HRG_T1.20_a0.70_s3,3,deadlock,HRG,1000,4.0,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.087
deadlock_HRG_T1.20_a0.70_s3,3,deadlock,HRG,1000,4.0,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.038
deadlock_HRG_T1.20_a0.70_s4,4,deadlock,HRG,1000,3.998,1.2,0.7,1.0,1.0,random,0.5,False,10000,0.086
deadlock_HRG_T1.20_a0.70_s4,4,deadlock,HRG,1000,3.998,1.2,0.7,1.0,1.0,nearest,0.5,False,10000,0.03
deadlock_HRG_T1.20_a0.90_s0,0,deadlock,HRG,1000,3.998,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.318
deadlock_HRG_T1.20_a0.90_s0,0,deadlock,HRG,1000,3.998,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.257
deadlock_HRG_T1.20_a0.90_s1,1,deadlock,HRG,1000,3.998,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.318
deadlock_HRG_T1.20_a0.90_s1,1,deadlock,HRG,1000,3.998,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.316
deadlock_HRG_T1.20_a0.90_s2,2,deadlock,HRG,1000,4.0,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.31
deadlock_HRG_T1.20_a0.90_s2,2,deadlock,HRG,1000,4.0,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.301
deadlock_HRG_T1.20_a0.90_s3,3,deadlock,HRG,1000,4.0,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.35
deadlock_HRG_T1.20_a0.90_s3,3,deadlock,HRG,1000,4.0,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.34
deadlock_HRG_T1.20_a0.90_s4,4,deadlock,HRG,1000,3.998,1.2,0.9,1.0,1.0,random,0.5,False,10000,0.322
deadlock_HRG_T1.20_a0.90_s4,4,deadlock,HRG,1000,3.998,1.2,0.9,1.0,1.0,nearest,0.5,False,10000,0.291
deadlock_HRG_T1.30_a0.00_s0,0,deadlock,HRG,1000,3.998,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s0,0,deadlock,HRG,1000,3.998,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s1,1,deadlock,HRG,1000,3.998,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s1,1,deadlock,HRG,1000,3.998,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s2,2,deadlock,HRG,1000,4.0,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s2,2,deadlock,HRG,1000,4.0,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s3,3,deadlock,HRG,1000,4.0,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s3,3,deadlock,HRG,1000,4.0,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.00_s4,4,deadlock,HRG,1000,3.998,1.3,0.0,1.0,1.0,random,0.5,False,10000,0.001
deadlock_HRG_T1.30_a0.00_s4,4,deadlock,HRG,1000,3.998,1.3,0.0,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.30_a0.30_s0,0,deadlock,HRG,1000,3.998,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s0,0,deadlock,HRG,1000,3.998,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s1,1,deadlock,HRG,1000,3.998,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s1,1,deadlock,HRG,1000,3.998,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s2,2,deadlock,HRG,1000,4.0,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s2,2,deadlock,HRG,1000,4.0,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s3,3,deadlock,HRG,1000,4.0,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s3,3,deadlock,HRG,1000,4.0,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.30_a0.30_s4,4,deadlock,HRG,1000,3.998,1.3,0.3,1.0,1.0,random,0.5,False,10000,0.002
deadlock_HRG_T1.30_a0.30_s4,4,deadlock,HRG,1000,3.998,1.3,0.3,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.30_a0.50_s0,0,deadlock,HRG,1000,3.998,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.012
deadlock_HRG_T1.30_a0.50_s0,0,deadlock,HRG,1000,3.998,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.30_a0.50_s1,1,deadlock,HRG,1000,3.998,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.004
deadlock_HRG_T1.30_a0.50_s1,1,deadlock,HRG,1000,3.998,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.30_a0.50_s2,2,deadlock,HRG,1000,4.0,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.007
deadlock_HRG_T1.30_a0.50_s2,2,deadlock,HRG,1000,4.0,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.004
deadlock_HRG_T1.30_a0.50_s3,3,deadlock,HRG,1000,4.0,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.01
deadlock_HRG_T1.30_a0.50_s3,3,deadlock,HRG,1000,4.0,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.30_a0.50_s4,4,deadlock,HRG,1000,3.998,1.3,0.5,1.0,1.0,random,0.5,False,10000,0.013
deadlock_HRG_T1.30_a0.50_s4,4,deadlock,HRG,1000,3.998,1.3,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.30_a0.70_s0,0,deadlock,HRG,1000,3.998,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.058
deadlock_HRG_T1.30_a0.70_s0,0,deadlock,HRG,1000,3.998,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.034
deadlock_HRG_T1.30_a0.70_s1,1,deadlock,HRG,1000,3.998,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.077
deadlock_HRG_T1.30_a0.70_s1,1,deadlock,HRG,1000,3.998,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.04
deadlock_HRG_T1.30_a0.70_s2,2,deadlock,HRG,1000,4.0,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.083
deadlock_HRG_T1.30_a0.70_s2,2,deadlock,HRG,1000,4.0,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.034
deadlock_HRG_T1.30_a0.70_s3,3,deadlock,HRG,1000,4.0,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.064
deadlock_HRG_T1.30_a0.70_s3,3,deadlock,HRG,1000,4.0,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.039
deadlock_HRG_T1.30_a0.70_s4,4,deadlock,HRG,1000,3.998,1.3,0.7,1.0,1.0,random,0.5,False,10000,0.072
deadlock_HRG_T1.30_a0.70_s4,4,deadlock,HRG,1000,3.998,1.3,0.7,1.0,1.0,nearest,0.5,False,10000,0.026
deadlock_HRG_T1.30_a0.90_s0,0,deadlock,HRG,1000,3.998,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.297
deadlock_HRG_T1.30_a0.90_s0,0,deadlock,HRG,1000,3.998,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.248
deadlock_HRG_T1.30_a0.90_s1,1,deadlock,HRG,1000,3.998,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.29
deadlock_HRG_T1.30_a0.90_s1,1,deadlock,HRG,1000,3.998,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.318
deadlock_HRG_T1.30_a0.90_s2,2,deadlock,HRG,1000,4.0,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.29
deadlock_HRG_T1.30_a0.90_s2,2,deadlock,HRG,1000,4.0,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.313
deadlock_HRG_T1.30_a0.90_s3,3,deadlock,HRG,1000,4.0,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.267
deadlock_HRG_T1.30_a0.90_s3,3,deadlock,HRG,1000,4.0,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.315
deadlock_HRG_T1.30_a0.90_s4,4,deadlock,HRG,1000,3.998,1.3,0.9,1.0,1.0,random,0.5,False,10000,0.328
deadlock_HRG_T1.30_a0.90_s4,4,deadlock,HRG,1000,3.998,1.3,0.9,1.0,1.0,nearest,0.5,False,10000,0.282
deadlock_HRG_T1.40_a0.00_s0,0,deadlock,HRG,1000,3.998,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s0,0,deadlock,HRG,1000,3.998,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s1,1,deadlock,HRG,1000,3.998,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s1,1,deadlock,HRG,1000,3.998,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s2,2,deadlock,HRG,1000,4.0,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s2,2,deadlock,HRG,1000,4.0,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s3,3,deadlock,HRG,1000,4.0,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s3,3,deadlock,HRG,1000,4.0,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.00_s4,4,deadlock,HRG,1000,3.998,1.4,0.0,1.0,1.0,random,0.5,False,10000,0.001
deadlock_HRG_T1.40_a0.00_s4,4,deadlock,HRG,1000,3.998,1.4,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s0,0,deadlock,HRG,1000,3.998,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s0,0,deadlock,HRG,1000,3.998,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s1,1,deadlock,HRG,1000,3.998,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s1,1,deadlock,HRG,1000,3.998,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s2,2,deadlock,HRG,1000,4.0,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s2,2,deadlock,HRG,1000,4.0,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s3,3,deadlock,HRG,1000,4.0,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s3,3,deadlock,HRG,1000,4.0,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.40_a0.30_s4,4,deadlock,HRG,1000,3.998,1.4,0.3,1.0,1.0,random,0.5,False,10000,0.002
deadlock_HRG_T1.40_a0.30_s4,4,deadlock,HRG,1000,3.998,1.4,0.3,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.40_a0.50_s0,0,deadlock,HRG,1000,3.998,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.009
deadlock_HRG_T1.40_a0.50_s0,0,deadlock,HRG,1000,3.998,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.40_a0.50_s1,1,deadlock,HRG,1000,3.998,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.003
deadlock_HRG_T1.40_a0.50_s1,1,deadlock,HRG,1000,3.998,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.40_a0.50_s2,2,deadlock,HRG,1000,4.0,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.01
deadlock_HRG_T1.40_a0.50_s2,2,deadlock,HRG,1000,4.0,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.004
deadlock_HRG_T1.40_a0.50_s3,3,deadlock,HRG,1000,4.0,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.007
deadlock_HRG_T1.40_a0.50_s3,3,deadlock,HRG,1000,4.0,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.40_a0.50_s4,4,deadlock,HRG,1000,3.998,1.4,0.5,1.0,1.0,random,0.5,False,10000,0.01
deadlock_HRG_T1.40_a0.50_s4,4,deadlock,HRG,1000,3.998,1.4,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.40_a0.70_s0,0,deadlock,HRG,1000,3.998,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.052
deadlock_HRG_T1.40_a0.70_s0,0,deadlock,HRG,1000,3.998,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.026
deadlock_HRG_T1.40_a0.70_s1,1,deadlock,HRG,1000,3.998,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.081
deadlock_HRG_T1.40_a0.70_s1,1,deadlock,HRG,1000,3.998,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.04
deadlock_HRG_T1.40_a0.70_s2,2,deadlock,HRG,1000,4.0,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.082
deadlock_HRG_T1.40_a0.70_s2,2,deadlock,HRG,1000,4.0,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.026
deadlock_HRG_T1.40_a0.70_s3,3,deadlock,HRG,1000,4.0,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.064
deadlock_HRG_T1.40_a0.70_s3,3,deadlock,HRG,1000,4.0,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.029
deadlock_HRG_T1.40_a0.70_s4,4,deadlock,HRG,1000,3.998,1.4,0.7,1.0,1.0,random,0.5,False,10000,0.071
deadlock_HRG_T1.40_a0.70_s4,4,deadlock,HRG,1000,3.998,1.4,0.7,1.0,1.0,nearest,0.5,False,10000,0.027
deadlock_HRG_T1.40_a0.90_s0,0,deadlock,HRG,1000,3.998,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.311
deadlock_HRG_T1.40_a0.90_s0,0,deadlock,HRG,1000,3.998,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.25
deadlock_HRG_T1.40_a0.90_s1,1,deadlock,HRG,1000,3.998,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.3
deadlock_HRG_T1.40_a0.90_s1,1,deadlock,HRG,1000,3.998,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.331
deadlock_HRG_T1.40_a0.90_s2,2,deadlock,HRG,1000,4.0,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.282
deadlock_HRG_T1.40_a0.90_s2,2,deadlock,HRG,1000,4.0,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.297
deadlock_HRG_T1.40_a0.90_s3,3,deadlock,HRG,1000,4.0,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.295
deadlock_HRG_T1.40_a0.90_s3,3,deadlock,HRG,1000,4.0,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.334
deadlock_HRG_T1.40_a0.90_s4,4,deadlock,HRG,1000,3.998,1.4,0.9,1.0,1.0,random,0.5,False,10000,0.312
deadlock_HRG_T1.40_a0.90_s4,4,deadlock,HRG,1000,3.998,1.4,0.9,1.0,1.0,nearest,0.5,False,10000,0.27
deadlock_HRG_T1.50_a0.00_s0,0,deadlock,HRG,1000,3.998,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s0,0,deadlock,HRG,1000,3.998,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s1,1,deadlock,HRG,1000,3.998,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s1,1,deadlock,HRG,1000,3.998,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s2,2,deadlock,HRG,1000,4.0,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s2,2,deadlock,HRG,1000,4.0,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s3,3,deadlock,HRG,1000,4.0,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s3,3,deadlock,HRG,1000,4.0,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.00_s4,4,deadlock,HRG,1000,3.998,1.5,0.0,1.0,1.0,random,0.5,False,10000,0.001
deadlock_HRG_T1.50_a0.00_s4,4,deadlock,HRG,1000,3.998,1.5,0.0,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s0,0,deadlock,HRG,1000,3.998,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s0,0,deadlock,HRG,1000,3.998,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s1,1,deadlock,HRG,1000,3.998,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s1,1,deadlock,HRG,1000,3.998,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s2,2,deadlock,HRG,1000,4.0,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s2,2,deadlock,HRG,1000,4.0,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s3,3,deadlock,HRG,1000,4.0,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s3,3,deadlock,HRG,1000,4.0,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.0
deadlock_HRG_T1.50_a0.30_s4,4,deadlock,HRG,1000,3.998,1.5,0.3,1.0,1.0,random,0.5,False,10000,0.002
deadlock_HRG_T1.50_a0.30_s4,4,deadlock,HRG,1000,3.998,1.5,0.3,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.50_a0.50_s0,0,deadlock,HRG,1000,3.998,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.01
deadlock_HRG_T1.50_a0.50_s0,0,deadlock,HRG,1000,3.998,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.50_a0.50_s1,1,deadlock,HRG,1000,3.998,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.004
deadlock_HRG_T1.50_a0.50_s1,1,deadlock,HRG,1000,3.998,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.001
deadlock_HRG_T1.50_a0.50_s2,2,deadlock,HRG,1000,4.0,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.009
deadlock_HRG_T1.50_a0.50_s2,2,deadlock,HRG,1000,4.0,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.50_a0.50_s3,3,deadlock,HRG,1000,4.0,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.005
deadlock_HRG_T1.50_a0.50_s3,3,deadlock,HRG,1000,4.0,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.50_a0.50_s4,4,deadlock,HRG,1000,3.998,1.5,0.5,1.0,1.0,random,0.5,False,10000,0.006
deadlock_HRG_T1.50_a0.50_s4,4,deadlock,HRG,1000,3.998,1.5,0.5,1.0,1.0,nearest,0.5,False,10000,0.003
deadlock_HRG_T1.50_a0.70_s0,0,deadlock,HRG,1000,3.998,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.045
deadlock_HRG_T1.50_a0.70_s0,0,deadlock,HRG,1000,3.998,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.028
deadlock_HRG_T1.50_a0.70_s1,1,deadlock,HRG,1000,3.998,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.064
deadlock_HRG_T1.50_a0.70_s1,1,deadlock,HRG,1000,3.998,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.033
deadlock_HRG_T1.50_a0.70_s2,2,deadlock,HRG,1000,4.0,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.073
deadlock_HRG_T1.50_a0.70_s2,2,deadlock,HRG,1000,4.0,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.021
deadlock_HRG_T1.50_a0.70_s3,3,deadlock,HRG,1000,4.0,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.08
deadlock_HRG_T1.50_a0.70_s3,3,deadlock,HRG,1000,4.0,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.031
deadlock_HRG_T1.50_a0.70_s4,4,deadlock,HRG,1000,3.998,1.5,0.7,1.0,1.0,random,0.5,False,10000,0.081
deadlock_HRG_T1.50_a0.70_s4,4,deadlock,HRG,1000,3.998,1.5,0.7,1.0,1.0,nearest,0.5,False,10000,0.026
deadlock_HRG_T1.50_a0.90_s0,0,deadlock,HRG,1000,3.998,1.5,0.9,1.0,1.0,random,0.5,False,10000,0.276
deadlock_HRG_T1.50_a0.90_s0,0,deadlock,HRG,1000,3.998,1.5,0.9,1.0,1.0,nearest,0.5,False,10000,0.251
